fecha,producto_id,cantidad_vendida,precio,stock_actual,nombre_producto,categoria,marca,descuento_porcentaje,clima_predominante,costo_envio
2026-01-01,PROD-105,7,250.0,133,Cafetera Espresso,Hogar,DeLonghi,0,Frío,5.22
2026-01-01,PROD-106,16,199.9,16,Silla Gamer,Muebles,SecretLab,0,Frío,3.23
2026-01-02,PROD-101,27,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Frío,3.71
2026-01-02,PROD-102,42,120.0,6,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,8.63
2026-01-02,PROD-103,24,85.5,30,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,7.41
2026-01-02,PROD-104,5,15.0,159,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,2.23
2026-01-02,PROD-105,8,250.0,125,Cafetera Espresso,Hogar,DeLonghi,0,Frío,5.13
2026-01-02,PROD-106,18,199.9,0,Silla Gamer,Muebles,SecretLab,0,Frío,9.41
2026-01-03,PROD-101,38,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Frío,2.93
2026-01-03,PROD-102,61,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,3.08
2026-01-03,PROD-103,32,85.5,0,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,8.5
2026-01-03,PROD-104,8,15.0,151,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,5.06
2026-01-03,PROD-105,15,200.0,110,Cafetera Espresso,Hogar,DeLonghi,20,Frío,8.53
2026-01-03,PROD-106,15,199.9,0,Silla Gamer,Muebles,SecretLab,0,Frío,3.94
2026-01-04,PROD-101,37,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Frío,6.87
2026-01-04,PROD-102,57,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,7.26
2026-01-04,PROD-103,27,85.5,0,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,6.69
2026-01-04,PROD-104,8,15.0,143,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,3.93
2026-01-04,PROD-105,10,250.0,100,Cafetera Espresso,Hogar,DeLonghi,0,Frío,6.03
2026-01-04,PROD-106,19,199.9,0,Silla Gamer,Muebles,SecretLab,0,Frío,8.77
2026-01-05,PROD-101,31,899.99,185,Smartphone Galaxy,Electrónica,Samsung,0,Frío,9.5
2026-01-05,PROD-102,34,120.0,148,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,6.61
2026-01-05,PROD-103,26,85.5,168,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,9.5
2026-01-05,PROD-104,4,13.5,139,Protector Solar FPS50,Salud y Belleza,Nivea,10,Frío,3.86
2026-01-05,PROD-105,6,250.0,94,Cafetera Espresso,Hogar,DeLonghi,0,Frío,2.06
2026-01-05,PROD-106,10,199.9,145,Silla Gamer,Muebles,SecretLab,0,Frío,3.51
2026-01-06,PROD-101,22,899.99,163,Smartphone Galaxy,Electrónica,Samsung,0,Frío,3.27
2026-01-06,PROD-102,44,120.0,104,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,5.47
2026-01-06,PROD-103,28,59.85,140,Chaqueta Invierno,Ropa y Calzado,NorthFace,30,Frío,3.88
2026-01-06,PROD-104,5,15.0,134,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,9.08
2026-01-06,PROD-105,8,250.0,86,Cafetera Espresso,Hogar,DeLonghi,0,Frío,2.28
2026-01-06,PROD-106,15,199.9,130,Silla Gamer,Muebles,SecretLab,0,Frío,3.84
2026-01-07,PROD-101,24,899.99,139,Smartphone Galaxy,Electrónica,Samsung,0,Frío,8.59
2026-01-07,PROD-102,33,120.0,71,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,8.98
2026-01-07,PROD-103,22,85.5,118,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,3.79
2026-01-07,PROD-104,4,15.0,130,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,4.37
2026-01-07,PROD-105,4,250.0,82,Cafetera Espresso,Hogar,DeLonghi,0,Frío,3.51
2026-01-07,PROD-106,7,199.9,123,Silla Gamer,Muebles,SecretLab,0,Frío,3.45
2026-01-08,PROD-101,24,899.99,115,Smartphone Galaxy,Electrónica,Samsung,0,Frío,5.68
2026-01-08,PROD-102,37,120.0,34,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,3.97
2026-01-08,PROD-103,24,85.5,94,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,6.91
2026-01-08,PROD-104,5,15.0,125,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,6.35
2026-01-08,PROD-105,7,250.0,75,Cafetera Espresso,Hogar,DeLonghi,0,Frío,6.39
2026-01-08,PROD-106,15,199.9,108,Silla Gamer,Muebles,SecretLab,0,Frío,5.62
2026-01-09,PROD-101,28,899.99,87,Smartphone Galaxy,Electrónica,Samsung,0,Frío,2.41
2026-01-09,PROD-102,53,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,2.15
2026-01-09,PROD-103,22,85.5,72,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,3.78
2026-01-09,PROD-104,4,15.0,121,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,9.64
2026-01-09,PROD-105,6,250.0,69,Cafetera Espresso,Hogar,DeLonghi,0,Frío,2.55
2026-01-09,PROD-106,14,199.9,94,Silla Gamer,Muebles,SecretLab,0,Frío,3.83
2026-01-10,PROD-101,29,899.99,58,Smartphone Galaxy,Electrónica,Samsung,0,Frío,2.96
2026-01-10,PROD-102,54,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,5.25
2026-01-10,PROD-103,34,85.5,38,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,5.25
2026-01-10,PROD-104,7,15.0,114,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,7.92
2026-01-10,PROD-105,8,250.0,61,Cafetera Espresso,Hogar,DeLonghi,0,Frío,9.72
2026-01-10,PROD-106,15,199.9,79,Silla Gamer,Muebles,SecretLab,0,Frío,4.03
2026-01-11,PROD-101,24,899.99,34,Smartphone Galaxy,Electrónica,Samsung,0,Frío,4.05
2026-01-11,PROD-102,47,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,9.8
2026-01-11,PROD-103,32,85.5,6,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,8.88
2026-01-11,PROD-104,7,15.0,107,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,4.61
2026-01-11,PROD-105,12,200.0,49,Cafetera Espresso,Hogar,DeLonghi,20,Frío,4.74
2026-01-11,PROD-106,23,199.9,56,Silla Gamer,Muebles,SecretLab,0,Frío,8.48
2026-01-12,PROD-101,26,899.99,208,Smartphone Galaxy,Electrónica,Samsung,0,Frío,4.73
2026-01-12,PROD-102,43,96.0,172,Zapatillas Running,Ropa y Calzado,Nike,20,Frío,9.47
2026-01-12,PROD-103,21,85.5,200,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,7.09
2026-01-12,PROD-104,5,15.0,102,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,4.93
2026-01-12,PROD-105,9,250.0,199,Cafetera Espresso,Hogar,DeLonghi,0,Frío,5.94
2026-01-12,PROD-106,13,199.9,185,Silla Gamer,Muebles,SecretLab,0,Frío,5.55
2026-01-13,PROD-101,20,899.99,188,Smartphone Galaxy,Electrónica,Samsung,0,Frío,5.99
2026-01-13,PROD-102,45,120.0,127,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,9.76
2026-01-13,PROD-103,25,85.5,175,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,6.36
2026-01-13,PROD-104,5,15.0,97,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,6.63
2026-01-13,PROD-105,10,250.0,189,Cafetera Espresso,Hogar,DeLonghi,0,Frío,7.56
2026-01-13,PROD-106,13,199.9,172,Silla Gamer,Muebles,SecretLab,0,Frío,8.96
2026-01-14,PROD-101,29,899.99,159,Smartphone Galaxy,Electrónica,Samsung,0,Frío,9.05
2026-01-14,PROD-102,50,120.0,77,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,7.17
2026-01-14,PROD-103,25,85.5,150,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,4.34
2026-01-14,PROD-104,5,15.0,92,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,2.92
2026-01-14,PROD-105,8,250.0,181,Cafetera Espresso,Hogar,DeLonghi,0,Frío,8.82
2026-01-14,PROD-106,15,199.9,157,Silla Gamer,Muebles,SecretLab,0,Frío,9.45
2026-01-15,PROD-101,33,719.99,126,Smartphone Galaxy,Electrónica,Samsung,20,Frío,3.1
2026-01-15,PROD-102,42,120.0,35,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,9.03
2026-01-15,PROD-103,22,85.5,128,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,3.88
2026-01-15,PROD-104,4,15.0,88,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,3.78
2026-01-15,PROD-105,6,250.0,175,Cafetera Espresso,Hogar,DeLonghi,0,Frío,3.2
2026-01-15,PROD-106,13,199.9,144,Silla Gamer,Muebles,SecretLab,0,Frío,3.95
2026-01-16,PROD-101,19,899.99,107,Smartphone Galaxy,Electrónica,Samsung,0,Frío,9.14
2026-01-16,PROD-102,46,96.0,0,Zapatillas Running,Ropa y Calzado,Nike,20,Frío,5.01
2026-01-16,PROD-103,27,85.5,101,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,8.27
2026-01-16,PROD-104,5,15.0,83,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,9.37
2026-01-16,PROD-105,8,250.0,167,Cafetera Espresso,Hogar,DeLonghi,0,Frío,2.54
2026-01-16,PROD-106,14,199.9,130,Silla Gamer,Muebles,SecretLab,0,Frío,3.81
2026-01-17,PROD-101,22,899.99,85,Smartphone Galaxy,Electrónica,Samsung,0,Frío,4.69
2026-01-17,PROD-102,54,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,6.24
2026-01-17,PROD-103,30,85.5,71,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,2.01
2026-01-17,PROD-104,6,15.0,77,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,9.32
2026-01-17,PROD-105,13,250.0,154,Cafetera Espresso,Hogar,DeLonghi,0,Frío,4.74
2026-01-17,PROD-106,20,199.9,110,Silla Gamer,Muebles,SecretLab,0,Frío,6.89
2026-01-18,PROD-101,36,899.99,49,Smartphone Galaxy,Electrónica,Samsung,0,Frío,4.85
2026-01-18,PROD-102,43,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,9.5
2026-01-18,PROD-103,30,85.5,41,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,5.67
2026-01-18,PROD-104,5,15.0,72,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,6.64
2026-01-18,PROD-105,7,250.0,147,Cafetera Espresso,Hogar,DeLonghi,0,Frío,5.87
2026-01-18,PROD-106,19,199.9,91,Silla Gamer,Muebles,SecretLab,0,Frío,3.62
2026-01-19,PROD-101,24,899.99,193,Smartphone Galaxy,Electrónica,Samsung,0,Frío,9.8
2026-01-19,PROD-102,39,120.0,111,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,6.91
2026-01-19,PROD-103,22,85.5,206,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,2.88
2026-01-19,PROD-104,6,10.5,66,Protector Solar FPS50,Salud y Belleza,Nivea,30,Frío,8.03
2026-01-19,PROD-105,7,250.0,140,Cafetera Espresso,Hogar,DeLonghi,0,Frío,8.52
2026-01-19,PROD-106,11,199.9,80,Silla Gamer,Muebles,SecretLab,0,Frío,7.8
2026-01-20,PROD-101,22,899.99,171,Smartphone Galaxy,Electrónica,Samsung,0,Frío,3.39
2026-01-20,PROD-102,33,120.0,78,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,4.02
2026-01-20,PROD-103,25,85.5,181,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,4.0
2026-01-20,PROD-104,6,15.0,60,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,4.72
2026-01-20,PROD-105,7,250.0,133,Cafetera Espresso,Hogar,DeLonghi,0,Frío,6.49
2026-01-20,PROD-106,14,199.9,66,Silla Gamer,Muebles,SecretLab,0,Frío,7.86
2026-01-21,PROD-101,26,899.99,145,Smartphone Galaxy,Electrónica,Samsung,0,Frío,5.36
2026-01-21,PROD-102,33,120.0,45,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,6.88
2026-01-21,PROD-103,24,85.5,157,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,6.9
2026-01-21,PROD-104,6,15.0,54,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,8.74
2026-01-21,PROD-105,9,250.0,124,Cafetera Espresso,Hogar,DeLonghi,0,Frío,2.4
2026-01-21,PROD-106,14,199.9,52,Silla Gamer,Muebles,SecretLab,0,Frío,9.42
2026-01-22,PROD-101,12,899.99,133,Smartphone Galaxy,Electrónica,Samsung,0,Frío,8.25
2026-01-22,PROD-102,36,120.0,9,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,8.37
2026-01-22,PROD-103,30,85.5,127,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,3.88
2026-01-22,PROD-104,6,15.0,48,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,6.56
2026-01-22,PROD-105,8,250.0,116,Cafetera Espresso,Hogar,DeLonghi,0,Frío,3.37
2026-01-22,PROD-106,17,199.9,35,Silla Gamer,Muebles,SecretLab,0,Frío,5.95
2026-01-23,PROD-101,16,899.99,117,Smartphone Galaxy,Electrónica,Samsung,0,Frío,6.88
2026-01-23,PROD-102,39,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,4.25
2026-01-23,PROD-103,32,59.85,95,Chaqueta Invierno,Ropa y Calzado,NorthFace,30,Frío,3.59
2026-01-23,PROD-104,2,15.0,46,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,2.97
2026-01-23,PROD-105,7,250.0,109,Cafetera Espresso,Hogar,DeLonghi,0,Frío,5.48
2026-01-23,PROD-106,18,199.9,17,Silla Gamer,Muebles,SecretLab,0,Frío,8.44
2026-01-24,PROD-101,36,899.99,81,Smartphone Galaxy,Electrónica,Samsung,0,Frío,9.74
2026-01-24,PROD-102,65,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,8.59
2026-01-24,PROD-103,38,68.4,57,Chaqueta Invierno,Ropa y Calzado,NorthFace,20,Frío,2.24
2026-01-24,PROD-104,8,15.0,38,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,9.41
2026-01-24,PROD-105,9,250.0,100,Cafetera Espresso,Hogar,DeLonghi,0,Frío,6.92
2026-01-24,PROD-106,17,199.9,0,Silla Gamer,Muebles,SecretLab,0,Frío,5.25
2026-01-25,PROD-101,38,899.99,43,Smartphone Galaxy,Electrónica,Samsung,0,Frío,5.95
2026-01-25,PROD-102,43,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,7.66
2026-01-25,PROD-103,37,76.95,20,Chaqueta Invierno,Ropa y Calzado,NorthFace,10,Frío,8.19
2026-01-25,PROD-104,6,15.0,32,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,3.33
2026-01-25,PROD-105,8,250.0,92,Cafetera Espresso,Hogar,DeLonghi,0,Frío,7.69
2026-01-25,PROD-106,13,199.9,0,Silla Gamer,Muebles,SecretLab,0,Frío,5.15
2026-01-26,PROD-101,27,899.99,186,Smartphone Galaxy,Electrónica,Samsung,0,Frío,3.07
2026-01-26,PROD-102,51,120.0,148,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,3.55
2026-01-26,PROD-103,32,59.85,120,Chaqueta Invierno,Ropa y Calzado,NorthFace,30,Frío,3.04
2026-01-26,PROD-104,5,15.0,166,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,8.24
2026-01-26,PROD-105,10,250.0,82,Cafetera Espresso,Hogar,DeLonghi,0,Frío,7.67
2026-01-26,PROD-106,17,199.9,165,Silla Gamer,Muebles,SecretLab,0,Frío,5.12
2026-01-27,PROD-101,27,809.99,159,Smartphone Galaxy,Electrónica,Samsung,10,Frío,6.37
2026-01-27,PROD-102,46,120.0,102,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,5.09
2026-01-27,PROD-103,25,85.5,95,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,5.92
2026-01-27,PROD-104,5,15.0,161,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,2.43
2026-01-27,PROD-105,8,250.0,74,Cafetera Espresso,Hogar,DeLonghi,0,Frío,7.52
2026-01-27,PROD-106,15,199.9,150,Silla Gamer,Muebles,SecretLab,0,Frío,9.04
2026-01-28,PROD-101,32,899.99,127,Smartphone Galaxy,Electrónica,Samsung,0,Frío,2.31
2026-01-28,PROD-102,27,120.0,75,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,3.43
2026-01-28,PROD-103,25,85.5,70,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,9.79
2026-01-28,PROD-104,5,15.0,156,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,8.85
2026-01-28,PROD-105,11,250.0,63,Cafetera Espresso,Hogar,DeLonghi,0,Frío,6.35
2026-01-28,PROD-106,7,199.9,143,Silla Gamer,Muebles,SecretLab,0,Frío,5.62
2026-01-29,PROD-101,23,899.99,104,Smartphone Galaxy,Electrónica,Samsung,0,Frío,7.88
2026-01-29,PROD-102,37,120.0,38,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,8.78
2026-01-29,PROD-103,24,85.5,46,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,2.71
2026-01-29,PROD-104,3,15.0,153,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,2.93
2026-01-29,PROD-105,4,250.0,59,Cafetera Espresso,Hogar,DeLonghi,0,Frío,6.19
2026-01-29,PROD-106,12,199.9,131,Silla Gamer,Muebles,SecretLab,0,Frío,8.12
2026-01-30,PROD-101,24,899.99,80,Smartphone Galaxy,Electrónica,Samsung,0,Frío,7.25
2026-01-30,PROD-102,49,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,2.81
2026-01-30,PROD-103,29,76.95,17,Chaqueta Invierno,Ropa y Calzado,NorthFace,10,Frío,8.39
2026-01-30,PROD-104,5,15.0,148,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,4.04
2026-01-30,PROD-105,6,250.0,53,Cafetera Espresso,Hogar,DeLonghi,0,Frío,5.95
2026-01-30,PROD-106,8,199.9,123,Silla Gamer,Muebles,SecretLab,0,Frío,8.86
2026-01-31,PROD-101,29,899.99,51,Smartphone Galaxy,Electrónica,Samsung,0,Frío,8.27
2026-01-31,PROD-102,56,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,5.44
2026-01-31,PROD-103,34,85.5,0,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,3.8
2026-01-31,PROD-104,5,15.0,143,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,2.64
2026-01-31,PROD-105,12,250.0,41,Cafetera Espresso,Hogar,DeLonghi,0,Frío,2.44
2026-01-31,PROD-106,23,139.93,100,Silla Gamer,Muebles,SecretLab,30,Frío,3.48
2026-02-01,PROD-101,28,899.99,23,Smartphone Galaxy,Electrónica,Samsung,0,Frío,5.07
2026-02-01,PROD-102,51,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,2.28
2026-02-01,PROD-103,32,85.5,0,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,5.13
2026-02-01,PROD-104,4,15.0,139,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,7.55
2026-02-01,PROD-105,9,250.0,32,Cafetera Espresso,Hogar,DeLonghi,0,Frío,7.08
2026-02-01,PROD-106,22,199.9,78,Silla Gamer,Muebles,SecretLab,0,Frío,4.97
2026-02-02,PROD-101,22,899.99,152,Smartphone Galaxy,Electrónica,Samsung,0,Frío,4.81
2026-02-02,PROD-102,33,120.0,191,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,6.5
2026-02-02,PROD-103,24,85.5,107,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,5.71
2026-02-02,PROD-104,4,15.0,135,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,3.0
2026-02-02,PROD-105,7,250.0,136,Cafetera Espresso,Hogar,DeLonghi,0,Frío,2.67
2026-02-02,PROD-106,19,199.9,59,Silla Gamer,Muebles,SecretLab,0,Frío,5.08
2026-02-03,PROD-101,15,899.99,137,Smartphone Galaxy,Electrónica,Samsung,0,Frío,5.45
2026-02-03,PROD-102,53,120.0,138,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,2.29
2026-02-03,PROD-103,25,85.5,82,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,9.44
2026-02-03,PROD-104,6,15.0,129,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,3.92
2026-02-03,PROD-105,9,250.0,127,Cafetera Espresso,Hogar,DeLonghi,0,Frío,2.56
2026-02-03,PROD-106,11,199.9,48,Silla Gamer,Muebles,SecretLab,0,Frío,8.69
2026-02-04,PROD-101,28,899.99,109,Smartphone Galaxy,Electrónica,Samsung,0,Frío,4.93
2026-02-04,PROD-102,41,120.0,97,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,2.4
2026-02-04,PROD-103,28,85.5,54,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,3.48
2026-02-04,PROD-104,4,13.5,125,Protector Solar FPS50,Salud y Belleza,Nivea,10,Frío,6.99
2026-02-04,PROD-105,10,250.0,117,Cafetera Espresso,Hogar,DeLonghi,0,Frío,4.9
2026-02-04,PROD-106,19,199.9,29,Silla Gamer,Muebles,SecretLab,0,Frío,3.12
2026-02-05,PROD-101,27,899.99,82,Smartphone Galaxy,Electrónica,Samsung,0,Frío,4.29
2026-02-05,PROD-102,34,120.0,63,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,7.87
2026-02-05,PROD-103,26,85.5,28,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,5.85
2026-02-05,PROD-104,7,15.0,118,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,4.88
2026-02-05,PROD-105,7,250.0,110,Cafetera Espresso,Hogar,DeLonghi,0,Frío,6.36
2026-02-05,PROD-106,13,199.9,16,Silla Gamer,Muebles,SecretLab,0,Frío,2.18
2026-02-06,PROD-101,28,899.99,54,Smartphone Galaxy,Electrónica,Samsung,0,Frío,7.17
2026-02-06,PROD-102,27,120.0,36,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,4.01
2026-02-06,PROD-103,30,68.4,0,Chaqueta Invierno,Ropa y Calzado,NorthFace,20,Frío,2.79
2026-02-06,PROD-104,5,15.0,113,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,5.23
2026-02-06,PROD-105,7,250.0,103,Cafetera Espresso,Hogar,DeLonghi,0,Frío,5.28
2026-02-06,PROD-106,12,199.9,4,Silla Gamer,Muebles,SecretLab,0,Frío,3.48
2026-02-07,PROD-101,36,899.99,18,Smartphone Galaxy,Electrónica,Samsung,0,Frío,8.39
2026-02-07,PROD-102,56,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,4.39
2026-02-07,PROD-103,32,85.5,0,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,8.27
2026-02-07,PROD-104,7,15.0,106,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,8.6
2026-02-07,PROD-105,9,250.0,94,Cafetera Espresso,Hogar,DeLonghi,0,Frío,2.18
2026-02-07,PROD-106,24,199.9,0,Silla Gamer,Muebles,SecretLab,0,Frío,9.62
2026-02-08,PROD-101,34,809.99,0,Smartphone Galaxy,Electrónica,Samsung,10,Frío,8.84
2026-02-08,PROD-102,66,96.0,0,Zapatillas Running,Ropa y Calzado,Nike,20,Frío,4.46
2026-02-08,PROD-103,28,85.5,0,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,5.66
2026-02-08,PROD-104,7,15.0,99,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,9.42
2026-02-08,PROD-105,10,250.0,84,Cafetera Espresso,Hogar,DeLonghi,0,Frío,5.41
2026-02-08,PROD-106,29,139.93,0,Silla Gamer,Muebles,SecretLab,30,Frío,2.21
2026-02-09,PROD-101,24,899.99,149,Smartphone Galaxy,Electrónica,Samsung,0,Frío,3.38
2026-02-09,PROD-102,49,120.0,156,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,5.26
2026-02-09,PROD-103,34,76.95,149,Chaqueta Invierno,Ropa y Calzado,NorthFace,10,Frío,3.55
2026-02-09,PROD-104,4,15.0,95,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,2.25
2026-02-09,PROD-105,8,250.0,76,Cafetera Espresso,Hogar,DeLonghi,0,Frío,5.32
2026-02-09,PROD-106,15,199.9,197,Silla Gamer,Muebles,SecretLab,0,Frío,4.36
2026-02-10,PROD-101,25,899.99,124,Smartphone Galaxy,Electrónica,Samsung,0,Frío,8.65
2026-02-10,PROD-102,38,120.0,118,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,3.11
2026-02-10,PROD-103,22,85.5,127,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,6.98
2026-02-10,PROD-104,4,15.0,91,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,3.26
2026-02-10,PROD-105,8,250.0,68,Cafetera Espresso,Hogar,DeLonghi,0,Frío,6.06
2026-02-10,PROD-106,15,199.9,182,Silla Gamer,Muebles,SecretLab,0,Frío,8.94
2026-02-11,PROD-101,26,899.99,98,Smartphone Galaxy,Electrónica,Samsung,0,Frío,5.67
2026-02-11,PROD-102,31,120.0,87,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,2.02
2026-02-11,PROD-103,22,85.5,105,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,7.48
2026-02-11,PROD-104,4,15.0,87,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,5.91
2026-02-11,PROD-105,7,250.0,61,Cafetera Espresso,Hogar,DeLonghi,0,Frío,3.89
2026-02-11,PROD-106,16,199.9,166,Silla Gamer,Muebles,SecretLab,0,Frío,9.05
2026-02-12,PROD-101,25,899.99,73,Smartphone Galaxy,Electrónica,Samsung,0,Frío,2.39
2026-02-12,PROD-102,45,120.0,42,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,9.81
2026-02-12,PROD-103,24,85.5,81,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,7.28
2026-02-12,PROD-104,6,15.0,81,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,7.93
2026-02-12,PROD-105,9,250.0,52,Cafetera Espresso,Hogar,DeLonghi,0,Frío,4.23
2026-02-12,PROD-106,20,199.9,146,Silla Gamer,Muebles,SecretLab,0,Frío,7.19
2026-02-13,PROD-101,26,899.99,47,Smartphone Galaxy,Electrónica,Samsung,0,Frío,5.91
2026-02-13,PROD-102,42,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,3.19
2026-02-13,PROD-103,24,85.5,57,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,5.8
2026-02-13,PROD-104,4,15.0,77,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,2.99
